model,draw,N,module,objective,backend_status,exact_parent_SE,eligible_weights,eligible_parents,ownership_regret,sum_abs_child_mean,weighted_cancellation,unweighted_cancellation_mean,zero_score_parents,minority_sign_fraction,mean_favorable_parents,selector_gap,threshold_increment,veto_increment,total_surrogate_gap,selected_tiles,selected_weights,mean_favorable_threshold_fail,mean_favorable_threshold_fail_fraction
llama8b,seed0,8,model.layers.7.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.010391184066841055,0.0,0.0,0,0.0,16581,0.005291359224442786,0.005233890357501318,5.746886694146802e-05,0.005291359224442786,4,2048,16544,0.9977685302454616
llama8b,seed0,8,model.layers.7.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.005934278256984976,0.0,0.0,0,0.0,4147,0.0029884655347867384,0.00294760401052499,4.086152426174827e-05,0.0029884655347867384,2,1024,4134,0.9968652037617555
llama8b,seed0,8,model.layers.7.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.004299195290602249,0.0,0.0,0,0.0,4138,0.0021978257638507956,0.002148578132967559,4.9247630883236804e-05,0.0021978257638507956,2,1024,4112,0.9937167713871435
llama8b,seed0,8,model.layers.7.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.011445462400013984,0.0,0.0,0,0.0,4212,0.00587163515636735,0.005756227554644333,0.00011540760172301656,0.00587163515636735,10,5120,4181,0.9926400759734093
llama8b,seed0,8,model.layers.7.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.008497672557570973,0.0,0.0,0,0.0,4230,0.00435346021772301,0.0040462366376749215,0.00030722358004808825,0.00435346021772301,10,5120,4156,0.9825059101654846
llama8b,seed0,8,model.layers.7.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.030544693721375193,0.0,0.0,0,0.0,16541,0.015507807949504182,0.015245838162563252,0.00026196978694092987,0.015507807949504182,10,5120,16452,0.9946194305060153
llama8b,seed0,8,model.layers.7.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.021385389391865434,0.0,0.0,0,0.0,16611,0.010885958647184585,0.010625049363508748,0.00026090928367583643,0.010885958647184585,10,5120,16503,0.99349828426946
llama8b,seed0,8,model.layers.7.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.04994875915685984,0.0,0.0,0,0.0,57620,0.025120118070578817,0.024940904574036776,0.0001792134965420411,0.025120118070578817,7,3584,57500,0.9979173897952099
llama8b,seed0,8,model.layers.7.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.03601305624852075,0.0,0.0,0,0.0,57927,0.018221943861265938,0.018068169636430265,0.00015377422483567327,0.018221943861265938,7,3584,57800,0.997807585409222
llama8b,seed0,8,model.layers.7.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.06133115904438191,0.0,0.0,0,0.0,57880,0.03113508236132867,0.030865026884856595,0.0002700554764720753,0.03113508236132867,8,4096,57732,0.9974429854872149
llama8b,seed0,8,model.layers.7.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.04394274579929057,0.0,0.0,0,0.0,57898,0.02228123091198808,0.02208326464044169,0.00019796627154639035,0.02228123091198808,8,4096,57744,0.9973401499188228
llama8b,seed0,8,model.layers.7.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.06377568401077435,0.0,0.0,0,0.0,57679,0.03208664395255392,0.03181748684865374,0.0002691571039001861,0.03208664395255392,15,7680,57530,0.9974167374607743
llama8b,seed0,8,model.layers.7.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.04564957526916666,0.0,0.0,0,0.0,57857,0.022961925025907298,0.022764731852359527,0.00019719317354777166,0.022961925025907298,15,7680,57713,0.9975111049656913
llama8b,seed0,8,model.layers.8.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.014430757795742953,0.0,0.0,0,0.0,16406,0.007184110305056009,0.007107888196867633,7.622210818837571e-05,0.007184110305056009,2,1024,16356,0.996952334511764
llama8b,seed0,8,model.layers.8.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.010142280912132162,0.0,0.0,0,0.0,16420,0.005120149697904232,0.0050591241403450185,6.102555755921335e-05,0.005120149697904232,2,1024,16367,0.9967722289890377
llama8b,seed0,8,model.layers.8.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.005330108849174911,0.0,0.0,0,0.0,4076,0.0026555872177701223,0.002627786614472466,2.7800603297656323e-05,0.0026555872177701223,0,0,4062,0.9965652600588812
llama8b,seed0,8,model.layers.8.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0037292410473170473,0.0,0.0,0,0.0,4112,0.0019140130830579138,0.0019053243246271723,8.688758430741572e-06,0.0019140130830579138,0,0,4105,0.9982976653696498
llama8b,seed0,8,model.layers.8.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.01063001184806106,0.0,0.0,0,0.0,4205,0.005571550564751837,0.005497191065246876,7.435949950496124e-05,0.005571550564751837,1,512,4188,0.9959571938168846
llama8b,seed0,8,model.layers.8.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.007650757390470192,0.0,0.0,0,0.0,4174,0.003996438479632852,0.003882694926131386,0.00011374355350146637,0.003996438479632852,1,512,4149,0.9940105414470531
llama8b,seed0,8,model.layers.8.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.031057772612363088,0.0,0.0,0,0.0,16486,0.01564056807929498,0.015442036079133359,0.00019853200016162198,0.01564056807929498,14,7168,16416,0.9957539730680578
llama8b,seed0,8,model.layers.8.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.02194713330678294,0.0,0.0,0,0.0,16587,0.011171155077017908,0.010928071738337236,0.0002430833386806719,0.011171155077017908,14,7168,16461,0.9924036896364623
llama8b,seed0,8,model.layers.8.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.046432247110819544,0.0,0.0,0,0.0,57586,0.023406375720891506,0.02318766184287309,0.00021871387801841724,0.023406375720891506,3,1536,57432,0.9973257388948703
llama8b,seed0,8,model.layers.8.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.033497510244336635,0.0,0.0,0,0.0,57884,0.01692551142331445,0.016832238494031405,9.327292928304476e-05,0.01692551142331445,3,1536,57788,0.9983415106074217
llama8b,seed0,8,model.layers.8.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.057721393954454275,0.0,0.0,0,0.0,57612,0.029114396781025703,0.028792113001918668,0.00032228377910703543,0.029114396781025703,12,6144,57422,0.9967020759563979
llama8b,seed0,8,model.layers.8.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.04134719010684593,0.0,0.0,0,0.0,57831,0.02092073657606991,0.02068225848948846,0.00023847808658145064,0.02092073657606991,12,6144,57629,0.9965070636855665
llama8b,seed0,8,model.layers.8.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.06006987151261528,0.0,0.0,0,0.0,57771,0.030381972796493573,0.03008691732175428,0.00029505547473929195,0.030381972796493573,10,5120,57606,0.9971438957262294
llama8b,seed0,8,model.layers.8.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.043009721319261396,0.0,0.0,0,0.0,57913,0.021779525587564547,0.021647919422668027,0.00013160616489651944,0.021779525587564547,10,5120,57791,0.9978933918118558
llama8b,seed0,8,model.layers.9.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.014109121768201614,0.0,0.0,0,0.0,16410,0.007109244662512761,0.007027977520898461,8.12671416142996e-05,0.007109244662512761,2,1024,16355,0.9966483851310177
llama8b,seed0,8,model.layers.9.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.00973926004223016,0.0,0.0,0,0.0,16491,0.004942219540939088,0.004877265747663917,6.495379327517078e-05,0.004942219540939088,2,1024,16447,0.9973318779940573
llama8b,seed0,8,model.layers.9.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.005156073861635205,0.0,0.0,0,0.0,4114,0.0026100672408100184,0.0025908096863487134,1.925755446130495e-05,0.0026100672408100184,2,1024,4105,0.9978123480797277
llama8b,seed0,8,model.layers.9.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0038624717461425775,0.0,0.0,0,0.0,4067,0.0018889980847029766,0.0018317933940324785,5.720469067049816e-05,0.0018889980847029766,2,1024,4043,0.9940988443570199
llama8b,seed0,8,model.layers.9.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.0111693551392123,0.0,0.0,0,0.0,4144,0.005677981236339669,0.005604025722094619,7.395551424504987e-05,0.005677981236339669,3,1536,4128,0.9961389961389961
llama8b,seed0,8,model.layers.9.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.008066693715521628,0.0,0.0,0,0.0,4162,0.0041186222282487694,0.003999239050781811,0.00011938317746695848,0.0041186222282487694,3,1536,4133,0.9930321960595867
llama8b,seed0,8,model.layers.9.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.030413474789526065,0.0,0.0,0,0.0,16578,0.015497233619720677,0.0152966970167311,0.0002005366029895761,0.015497233619720677,8,4096,16509,0.9958378574013753
llama8b,seed0,8,model.layers.9.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.020930401807243523,0.0,0.0,0,0.0,16590,0.010765668271412801,0.01062469482667662,0.000140973444736181,0.010765668271412801,8,4096,16515,0.9954792043399638
llama8b,seed0,8,model.layers.9.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.044880373139679464,0.0,0.0,0,0.0,57578,0.022604281984343888,0.022392663083959985,0.00021161890038390307,0.022604281984343888,12,6144,57412,0.9971169543923026
llama8b,seed0,8,model.layers.9.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.032502587292012906,0.0,0.0,0,0.0,57924,0.016499685127671068,0.016406385587092245,9.329954057882284e-05,0.016499685127671068,12,6144,57831,0.9983944478972446
llama8b,seed0,8,model.layers.9.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.05713473813847114,0.0,0.0,0,0.0,57602,0.028832179854208495,0.028544437804569667,0.0002877420496388283,0.028832179854208495,18,9216,57431,0.9970313530780182
llama8b,seed0,8,model.layers.9.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.04056518318071048,0.0,0.0,0,0.0,57760,0.020621568285907138,0.020481691168053262,0.00013987711785387602,0.020621568285907138,18,9216,57621,0.9975934903047091
llama8b,seed0,8,model.layers.9.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.05979164556106653,0.0,0.0,0,0.0,57561,0.030173897872485284,0.029878424350129024,0.0002954735223562599,0.030173897872485284,10,5120,57399,0.9971855944128837
llama8b,seed0,8,model.layers.9.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.042637634482393466,0.0,0.0,0,0.0,57796,0.021516100184830786,0.021338268811489078,0.00017783137334170807,0.021516100184830786,10,5120,57671,0.9978372205688975
llama8b,seed0,8,model.layers.10.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.012970418361684308,0.0,0.0,0,0.0,16666,0.006622807717348219,0.006535961245385415,8.68464719628037e-05,0.006622807717348219,1,512,16610,0.9966398655946238
llama8b,seed0,8,model.layers.10.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.008687999066475991,0.0,0.0,0,0.0,16663,0.0044527281487139565,0.0043906443394024315,6.208380931152502e-05,0.0044527281487139565,1,512,16612,0.9969393266518634
llama8b,seed0,8,model.layers.10.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.005270189846083961,0.0,0.0,0,0.0,4159,0.0027193116098443992,0.0026999567957203263,1.9354814124072917e-05,0.0027193116098443992,0,0,4147,0.997114691031498
llama8b,seed0,8,model.layers.10.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0034566397749410116,0.0,0.0,0,0.0,4160,0.0018176180653481852,0.0017794717056505635,3.81463596976217e-05,0.0018176180653481852,0,0,4140,0.9951923076923077
llama8b,seed0,8,model.layers.10.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.010152796253532492,0.0,0.0,0,0.0,4103,0.005140070749755421,0.005058979397357777,8.10913523976442e-05,0.005140070749755421,3,1536,4085,0.9956129661223495
llama8b,seed0,8,model.layers.10.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.00710058018370574,0.0,0.0,0,0.0,4156,0.0036658295408465436,0.0035494388996461512,0.00011639064120039233,0.0036658295408465436,3,1536,4124,0.9923002887391723
llama8b,seed0,8,model.layers.10.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.02754933770950732,0.0,0.0,0,0.0,16614,0.014046355519394371,0.013839643012060532,0.0002067125073338394,0.014046355519394371,15,7680,16532,0.9950644035151077
llama8b,seed0,8,model.layers.10.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.019163898711825,0.0,0.0,0,0.0,16821,0.00988632380492685,0.009621291194814363,0.0002650326101124867,0.00988632380492685,15,7680,16679,0.9915581713334523
llama8b,seed0,8,model.layers.10.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.04315882979862369,0.0,0.0,0,0.0,57729,0.021810708188923056,0.021605820794229902,0.00020488739469315398,0.021810708188923056,10,5120,57568,0.9972111070692373
llama8b,seed0,8,model.layers.10.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.03161188214507401,0.0,0.0,0,0.0,57801,0.015924023772958748,0.015834011304569337,9.001246838941102e-05,0.015924023772958748,10,5120,57704,0.9983218283420702
llama8b,seed0,8,model.layers.10.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.05461493656328417,0.0,0.0,0,0.0,57495,0.02751597907203171,0.027238205450533043,0.000277773621498667,0.02751597907203171,14,7168,57317,0.9969040786155318
llama8b,seed0,8,model.layers.10.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.0390862825210056,0.0,0.0,0,0.0,57520,0.019701202796897008,0.019529381317357417,0.00017182147953959115,0.019701202796897008,14,7168,57368,0.9973574408901251
llama8b,seed0,8,model.layers.10.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.05723067898108396,0.0,0.0,0,0.0,57661,0.028731108020440266,0.028423212435427225,0.0003078955850130405,0.028731108020440266,22,11264,57477,0.9968089349820503
llama8b,seed0,8,model.layers.10.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.04068601042261501,0.0,0.0,0,0.0,58028,0.020640267475075677,0.020439294633932084,0.00020097284114359293,0.020640267475075677,22,11264,57859,0.9970876128765424
llama8b,seed0,8,model.layers.11.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.015706439420579744,0.0,0.0,0,0.0,16434,0.00798013571768125,0.007878120944752546,0.00010201477292870464,0.00798013571768125,4,2048,16380,0.9967141292442497
llama8b,seed0,8,model.layers.11.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.011461220842963868,0.0,0.0,0,0.0,16356,0.005869274035360684,0.00569861933703306,0.00017065469832762414,0.005869274035360684,4,2048,16272,0.9948642699926632
llama8b,seed0,8,model.layers.11.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.005871429476816056,0.0,0.0,0,0.0,4149,0.003019507268401042,0.0029706657322039337,4.8841536197108404e-05,0.003019507268401042,2,1024,4131,0.9956616052060737
llama8b,seed0,8,model.layers.11.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.004230996266801637,0.0,0.0,0,0.0,4183,0.0021940116022645603,0.0021757764958784606,1.823510638609971e-05,0.0021940116022645603,2,1024,4171,0.9971312455175712
llama8b,seed0,8,model.layers.11.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.010359767138326315,0.0,0.0,0,0.0,4148,0.00529012975374521,0.005233103401138028,5.702635260718125e-05,0.00529012975374521,2,1024,4134,0.9966248794599807
llama8b,seed0,8,model.layers.11.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.00743389821153681,0.0,0.0,0,0.0,4133,0.003803872056578117,0.0036726009734469045,0.0001312710831312125,0.003803872056578117,2,1024,4101,0.9922574401161384
llama8b,seed0,8,model.layers.11.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.03218293230006314,0.0,0.0,0,0.0,16649,0.01653987778819016,0.01625250067924172,0.00028737710894843893,0.01653987778819016,13,6656,16554,0.994293951588684
llama8b,seed0,8,model.layers.11.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.02313118767629764,0.0,0.0,0,0.0,16668,0.011823765473714248,0.011437344264149829,0.0003864212095644193,0.011823765473714248,13,6656,16471,0.9881809455243581
llama8b,seed0,8,model.layers.11.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.041823693664009856,0.0,0.0,0,0.0,57446,0.021027474101734722,0.020843297373034586,0.00018417672870013613,0.021027474101734722,6,3072,57304,0.9975281133586325
llama8b,seed0,8,model.layers.11.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.030031337726371767,0.0,0.0,0,0.0,57678,0.015130454229846851,0.014986231337302647,0.00014422289254420462,0.015130454229846851,6,3072,57547,0.9977287700683103
llama8b,seed0,8,model.layers.11.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.05469975949410402,0.0,0.0,0,0.0,57713,0.02749494361205207,0.027175198288511393,0.00031974532354067664,0.02749494361205207,32,16384,57503,0.9963613050785785
llama8b,seed0,8,model.layers.11.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.0392784848931527,0.0,0.0,0,0.0,57859,0.019793518059360034,0.019495689853415828,0.0002978282059442061,0.019793518059360034,32,16384,57605,0.9956100174562298
llama8b,seed0,8,model.layers.11.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.05488651218487409,0.0,0.0,0,0.0,58119,0.02785998412433091,0.027595144173845704,0.00026483995048520725,0.02785998412433091,15,7680,57951,0.9971093790326744
llama8b,seed0,8,model.layers.11.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.03911765609379068,0.0,0.0,0,0.0,58168,0.019865492296791236,0.01964281345921636,0.0002226788375748745,0.019865492296791236,15,7680,57993,0.9969914729748315
llama8b,seed0,8,model.layers.12.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.01426538454136932,0.0,0.0,0,0.0,16432,0.007011881252176517,0.006963358372194046,4.852287998247107e-05,0.007011881252176517,15,7680,16379,0.9967745861733204
llama8b,seed0,8,model.layers.12.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.011100259651476846,0.0,0.0,0,0.0,16479,0.005525018438401922,0.0053533532165266386,0.00017166522187528344,0.005525018438401922,15,7680,16361,0.9928393713210754
llama8b,seed0,8,model.layers.12.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.0061712932944048005,0.0,0.0,0,0.0,4114,0.0029932423713482648,0.0029165979281993437,7.664444314892105e-05,0.0029932423713482648,17,8704,4074,0.9902771025765679
llama8b,seed0,8,model.layers.12.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.004488286704961042,0.0,0.0,0,0.0,4147,0.00218360581714315,0.0020663532333314166,0.00011725258381173331,0.00218360581714315,17,8704,4093,0.9869785387026766
llama8b,seed0,8,model.layers.12.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.011986092350773803,0.0,0.0,0,0.0,4192,0.006053599392857656,0.005946716063641055,0.00010688332921660049,0.006053599392857656,10,5120,4161,0.992604961832061
llama8b,seed0,8,model.layers.12.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.00900606932056755,0.0,0.0,0,0.0,4183,0.004566077382080008,0.00414898720834031,0.00041709017373969814,0.004566077382080008,10,5120,4092,0.9782452785082477
llama8b,seed0,8,model.layers.12.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.030158998386136393,0.0,0.0,0,0.0,16550,0.01534728033490701,0.015105377212777105,0.00024190312212990506,0.01534728033490701,17,8704,16457,0.994380664652568
llama8b,seed0,8,model.layers.12.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.021148626322819344,0.0,0.0,0,0.0,16698,0.01088470738571981,0.010673869229211902,0.00021083815650790871,0.01088470738571981,17,8704,16585,0.9932327224817343
llama8b,seed0,8,model.layers.12.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.041564684883983155,0.0,0.0,0,0.0,57637,0.0209088413464166,0.02070922512816617,0.0001996162182504313,0.0209088413464166,9,4608,57474,0.9971719555146867
llama8b,seed0,8,model.layers.12.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.029618244088005265,0.0,0.0,0,0.0,57655,0.01487397199786921,0.014765722837235006,0.00010824916063420509,0.01487397199786921,9,4608,57541,0.9980227213598126
llama8b,seed0,8,model.layers.12.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.054005402735758976,0.0,0.0,0,0.0,57730,0.027198052063528155,0.026884285632730875,0.00031376643079727984,0.027198052063528155,36,18432,57513,0.9962411224666551
llama8b,seed0,8,model.layers.12.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.03861946187564758,0.0,0.0,0,0.0,57908,0.019435684761521396,0.019107909576763157,0.00032777518475823886,0.019435684761521396,36,18432,57640,0.9953719693306624
