model,draw_a,draw_b,ranking,scope,U,K_a,K_b,intersection,jaccard,containment_a_to_b,containment_b_to_a,overlap_coefficient,empty_a,empty_b,expected_intersection_module,expected_intersection_global,null_intersection_mean,null_jaccard_lo,null_jaccard_median,null_jaccard_hi,null_containment_a_lo,null_containment_a_median,null_containment_a_hi,null_containment_b_lo,null_containment_b_median,null_containment_b_hi,allocation_share_L1,allocation_spearman
mistral7b,draw2,draw3,joint_z_diagnostic,fixed_module_min_quota,6815744,2946,2946,1857,0.46022304832713756,0.630346232179226,0.630346232179226,0.630346232179226,False,False,21.5911865234375,1.2733629666841948,21.704,0.00221126041843851,0.0035769034236075624,0.005289199795256782,0.004412763068567549,0.007128309572301426,0.010522742701968771,0.004412763068567549,0.007128309572301426,0.010522742701968771,0.0,1.0
mistral7b,draw2,draw4,joint_z_diagnostic,fixed_module_min_quota,6815744,2946,2946,1801,0.4402346614519677,0.6113374066530889,0.6113374066530889,0.6113374066530889,False,False,21.5911865234375,1.2733629666841948,21.661,0.00221126041843851,0.003747870528109029,0.005289199795256782,0.004412763068567549,0.00746775288526816,0.010522742701968771,0.004412763068567549,0.00746775288526816,0.010522742701968771,0.0,1.0
mistral7b,draw3,draw4,joint_z_diagnostic,fixed_module_min_quota,6815744,2946,2946,1821,0.447310243183493,0.6181262729124236,0.6181262729124236,0.6181262729124236,False,False,21.5911865234375,1.2733629666841948,21.374,0.00221126041843851,0.0035769034236075624,0.005460750853242321,0.004412763068567549,0.007128309572301426,0.010862186014935505,0.004412763068567549,0.007128309572301426,0.010862186014935505,0.0,1.0
mistral7b,seed0,draw1,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4067,0.42528495242078845,0.5967718268525312,0.5967718268525312,0.5967718268525312,False,False,273.1548549107143,6.814256081214318,272.376,0.018227999402360674,0.020362329690073365,0.02265906362545018,0.03580337490829054,0.03991195891415994,0.04431401320616288,0.03580337490829054,0.03991195891415994,0.04431401320616288,0.1760821716801174,0.6859115279750414
mistral7b,seed0,draw2,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4075,0.42647828362114076,0.5979457079970653,0.5979457079970653,0.5979457079970653,False,False,212.05613490513392,6.814256081214318,211.686,0.01390870000154708,0.015799672082277536,0.017695811244680056,0.02743580337490829,0.031107850330154074,0.034776228906823185,0.02743580337490829,0.031107850330154074,0.034776228906823185,0.2039618488628026,0.7064166915584323
mistral7b,seed0,draw3,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4294,0.45994001713796057,0.6300807043286867,0.6300807043286867,0.6300807043286867,False,False,324.9727260044643,6.814256081214318,325.435,0.02196704301503771,0.024503908598917618,0.026974080771549128,0.042989728539985325,0.047835656639765224,0.052531181217901686,0.042989728539985325,0.047835656639765224,0.052531181217901686,0.2650036683785767,0.7120749547437812
mistral7b,seed0,draw4,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,3918,0.4034184514003295,0.5749082905355832,0.5749082905355832,0.5749082905355832,False,False,290.8585728236607,6.814256081214318,290.492,0.019444615986763347,0.021815728315465927,0.02419789651513949,0.0381474688187821,0.04269992663242847,0.04725238444607483,0.0381474688187821,0.04269992663242847,0.04725238444607483,0.2506236243580337,0.6968355810483228
mistral7b,draw1,draw2,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4116,0.4326256043725037,0.6039618488628027,0.6039618488628027,0.6039618488628027,False,False,229.97887311662947,6.814256081214318,230.368,0.015194398927454193,0.017164179104477612,0.019370278961932542,0.029933969185619955,0.03374908290535583,0.038004402054292,0.029933969185619955,0.03374908290535583,0.038004402054292,0.25209097578870143,0.7199970081967125
mistral7b,draw1,draw3,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4262,0.4549530315969257,0.6253851797505503,0.6253851797505503,0.6253851797505503,False,False,356.3155430385045,6.814256081214318,357.51,0.024501983563388497,0.026896707601898592,0.029533952715461893,0.047831988261188556,0.052384446074834924,0.05737344093910492,0.047831988261188556,0.052384446074834924,0.05737344093910492,0.186940572267058,0.701013046516725
mistral7b,draw1,draw4,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4063,0.4246890352252535,0.5961848862802641,0.5961848862802641,0.5961848862802641,False,False,319.1197596958705,6.814256081214318,319.352,0.02150940568088136,0.023965141612200435,0.026357353977246437,0.04211298606016141,0.04680851063829787,0.05136096845194424,0.04211298606016141,0.04680851063829787,0.05136096845194424,0.16669112252384444,0.6696949012721789
mistral7b,draw2,draw3,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4015,0.4175767030681227,0.5891415994130594,0.5891415994130594,0.5891415994130594,False,False,267.93160574776783,6.814256081214318,267.914,0.017997949951781785,0.02005687771291723,0.022200806726332848,0.03535950110051357,0.039325018341892885,0.043437270726338954,0.03535950110051357,0.039325018341892885,0.043437270726338954,0.3820983125458547,0.6896666390451484
mistral7b,draw2,draw4,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,3891,0.3995276722456104,0.5709464416727806,0.5709464416727806,0.5709464416727806,False,False,242.10888671875,6.814256081214318,241.74,0.015951103160405485,0.018075888855691665,0.02005687771291723,0.0314013206162876,0.03550990462215701,0.039325018341892885,0.0314013206162876,0.03550990462215701,0.039325018341892885,0.36419662509170947,0.6693516928713348
mistral7b,draw3,draw4,joint_upper_primary,global_fraction_0.001,6815744,6815,6815,4171,0.4409557035627445,0.6120322817314747,0.6120322817314747,0.6120322817314747,False,False,382.64666748046875,6.814256081214318,382.744,0.02635542168674699,0.028912206537329208,0.031483713409693206,0.05135730007336757,0.0561995597945708,0.06104548789435069,0.05135730007336757,0.0561995597945708,0.06104548789435069,0.17432134996331622,0.6774363966169128
mistral7b,seed0,draw1,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,20588,0.432811974436596,0.604143435647632,0.604143435647632,0.604143435647632,False,False,11093.472673688617,170.3864000760592,11093.878,0.19295666176573548,0.19439917284404956,0.19592963500179664,0.3234931627442925,0.325517929455954,0.327660807559129,0.3234931627442925,0.325517929455954,0.327660807559129,0.0918481131521803,0.9640384469922655
mistral7b,seed0,draw2,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,20896,0.4421498095641134,0.6131815247373672,0.6131815247373672,0.6131815247373672,False,False,10979.81480189732,170.3864000760592,10980.919,0.19062259800153727,0.19208031622765592,0.19343711148855697,0.32020658489347964,0.3222606960502377,0.324168084981513,0.32020658489347964,0.3222606960502377,0.324168084981513,0.0939609131991314,0.9526607979121294
mistral7b,seed0,draw3,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,20993,0.44511587473231135,0.6160279359117319,0.6160279359117319,0.6160279359117319,False,False,11662.727591378349,170.3864000760592,11662.747,0.20495730424482436,0.2064717128088933,0.20786201990310085,0.3401901520042256,0.34227360760608017,0.34418173014848286,0.3401901520042256,0.34227360760608017,0.34418173014848286,0.17864898174775512,0.9497524716240325
mistral7b,seed0,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,19747,0.40792001487326734,0.5794647573214391,0.5794647573214391,0.5794647573214391,False,False,10391.86381312779,170.3864000760592,10392.818,0.17845595227803232,0.17993507907564316,0.1813575142542813,0.30286401784142264,0.30499149011092197,0.30703239626738654,0.30286401784142264,0.30499149011092197,0.30703239626738654,0.11679089148424207,0.9604248841847133
mistral7b,draw1,draw2,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,21181,0.4508994145822246,0.621544691589882,0.621544691589882,0.621544691589882,False,False,11141.302010672433,170.3864000760592,11141.931,0.19385520853404334,0.19544665251784682,0.1969587805707998,0.3247549738834439,0.32698515171078113,0.32909868536885967,0.3247549738834439,0.32698515171078113,0.32909868536885967,0.07259815716884793,0.9636727143799874
mistral7b,draw1,draw3,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,21117,0.44892535980781906,0.6196666471037032,0.6196666471037032,0.6196666471037032,False,False,11838.167306082589,170.3864000760592,11838.752,0.2087606594219393,0.21022071488182964,0.21166222222222222,0.3454127296202829,0.3474088854979752,0.3493749633194436,0.3454127296202829,0.3474088854979752,0.3493749633194436,0.12723751393861138,0.9523612183142504
mistral7b,draw1,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,19839,0.41060082372663864,0.582164446270321,0.582164446270321,0.582164446270321,False,False,10535.31485421317,170.3864000760592,10536.095,0.18137645541994973,0.1828531759805623,0.1843130134029603,0.3070595398791009,0.30917307353717943,0.31125726275016136,0.3070595398791009,0.30917307353717943,0.31125726275016136,0.11866893597042083,0.9662198306399641
mistral7b,draw2,draw3,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,21324,0.4553296891014691,0.6257409472386877,0.6257409472386877,0.6257409472386877,False,False,11715.498761858258,170.3864000760592,11715.947,0.20608741815607856,0.20758327427356485,0.20908338172090427,0.3417454075943424,0.34379951875110043,0.34585436351898585,0.3417454075943424,0.34379951875110043,0.34585436351898585,0.13962086976935262,0.958026185964306
mistral7b,draw2,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,20154,0.41985750593725263,0.5914079464757321,0.5914079464757321,0.5914079464757321,False,False,10428.20276750837,170.3864000760592,10428.524,0.17918944135298615,0.18067092245525385,0.18205361785393714,0.30391968425377075,0.3060478901343976,0.30802937378954165,0.30391968425377075,0.3060478901343976,0.30802937378954165,0.13815364751452552,0.9611310124989447
mistral7b,draw3,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,20165,0.42018295096997355,0.5917307353717941,0.5917307353717941,0.5917307353717941,False,False,11059.653468540737,170.3864000760592,11057.763,0.19218405422356424,0.19364612339970927,0.19511125918392397,0.322406684664593,0.3244615294324784,0.32651564058923643,0.322406684664593,0.3244615294324784,0.32651564058923643,0.18627853747285641,0.9577322133718469
mistral7b,seed0,draw1,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,33119,0.32093609186491595,0.4859222090174157,0.4859222090174157,0.4859222090174157,False,False,16820.804164341516,681.5656000284048,16817.103,0.13970127927511627,0.1407172475168012,0.14178260614639784,0.2451542027964846,0.24671713837170062,0.24835306718312133,0.2451542027964846,0.24671713837170062,0.24835306718312133,0.09322593424006338,0.980198403380162
mistral7b,seed0,draw2,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,33789,0.3295683979517191,0.49575245389321715,0.49575245389321715,0.49575245389321715,False,False,16797.681213378906,681.5656000284048,16801.153,0.13958718242390294,0.140588392797376,0.1415533622452461,0.24497850550933872,0.24651906627345688,0.24800130580864768,0.24497850550933872,0.24651906627345688,0.24800130580864768,0.10141291430080548,0.9722611761576119
mistral7b,seed0,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,32743,0.3161406185129042,0.480405534281145,0.480405534281145,0.480405534281145,False,False,17251.211887904577,681.5656000284048,17249.468,0.14384251334206022,0.14485602585449153,0.14600644531090298,0.25150754874774417,0.25305544551550097,0.2548091171853221,0.25150754874774417,0.25305544551550097,0.2548091171853221,0.19857094649118945,0.9710107204629113
mistral7b,seed0,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,32729,0.31596273591736257,0.4802001261792626,0.4802001261792626,0.4802001261792626,False,False,16222.215157645089,681.5656000284048,16221.504,0.13397499355289538,0.13507032050161125,0.1361111857764054,0.2362926772011679,0.2379946300453365,0.23960891764602313,0.2362926772011679,0.2379946300453365,0.23960891764602313,0.08955793242073447,0.9823715442557691
mistral7b,draw1,draw2,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,33592,0.3270185549346781,0.49286206845958597,0.49286206845958597,0.49286206845958597,False,False,16950.799569266183,681.5656000284048,16952.1,0.14104643636636896,0.14202174896533235,0.14312333709290037,0.2472229558225861,0.24871986736505422,0.25040751500212743,0.2472229558225861,0.24871986736505422,0.25040751500212743,0.061094238302742195,0.9859599610366602
mistral7b,draw1,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,32750,0.3162295778455834,0.4805082383320862,0.4805082383320862,0.4805082383320862,False,False,17434.663914271765,681.5656000284048,17435.961,0.14559182587140956,0.14668102324251117,0.14776238790889573,0.25417748727203365,0.2558357908945523,0.25747905570961166,0.25417748727203365,0.2558357908945523,0.25747905570961166,0.1488915298501988,0.9808025400817576
mistral7b,draw1,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,32511,0.31319904049015923,0.47700162859280776,0.47700162859280776,0.47700162859280776,False,False,16346.709856305804,681.5656000284048,16346.63,0.13517358858159115,0.13626247217984946,0.13732450405359728,0.23815492172484118,0.23984330296227827,0.24148693457751955,0.23815492172484118,0.23984330296227827,0.24148693457751955,0.08706369118359084,0.9893738638498026
mistral7b,draw2,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,33195,0.32190963837896025,0.48703728157049164,0.48703728157049164,0.48703728157049164,False,False,17416.215131487166,681.5656000284048,17413.472,0.14543756389644413,0.1464592094196804,0.14750223975341054,0.2539423683554147,0.25549833472717404,0.2570840119136699,0.2539423683554147,0.25549833472717404,0.2570840119136699,0.14469533576888655,0.9788622364180245
mistral7b,draw2,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,32934,0.31857225769007547,0.4832078876711123,0.4832078876711123,0.4832078876711123,False,False,16319.201503208706,681.5656000284048,16320.381,0.1349469906047307,0.13601626761561092,0.13703089000715188,0.23780316035036753,0.23946183077306807,0.24103283595228664,0.23780316035036753,0.23946183077306807,0.24103283595228664,0.10223454670833515,0.9824699481484465
mistral7b,draw3,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,31953,0.3061775950786213,0.46881464853206567,0.46881464853206567,0.46881464853206567,False,False,16747.93421282087,681.5656000284048,16747.599,0.13902513055753637,0.1400398931364908,0.14120954951910905,0.2441124902797952,0.24567542585501123,0.24747348034684627,0.2441124902797952,0.24567542585501123,0.24747348034684627,0.17803013630294762,0.9802013609163022
mistral7b,seed0,draw1,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,58327,0.2721732516413829,0.4278870842319938,0.4278870842319938,0.4278870842319938,False,False,28855.937029157365,2726.262400113619,28857.273,0.11756145751775986,0.11838208147023833,0.11919541154032968,0.2103892483530672,0.21170239300438692,0.21300196604897514,0.2103892483530672,0.21170239300438692,0.21300196604897514,0.0957055034699297,0.9885515715484396
mistral7b,seed0,draw2,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,59169,0.2771914044383231,0.43406399929574363,0.43406399929574363,0.43406399929574363,False,False,28903.838265555245,2726.262400113619,28899.943,0.117703490517305,0.11857021528008567,0.11942449587957774,0.21061666446586558,0.2120031691535719,0.21336766583036226,0.21061666446586558,0.2120031691535719,0.21336766583036226,0.10199979459189812,0.9835356354991177
mistral7b,seed0,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,56846,0.26344180700892567,0.4170224628431416,0.4170224628431416,0.4170224628431416,False,False,28913.255135672433,2726.262400113619,28912.488,0.11782229906816546,0.11862529080860178,0.11942461079040378,0.21080685036019778,0.2120912011972358,0.21336784923045324,0.21080685036019778,0.2120912011972358,0.21336784923045324,0.18541015596343735,0.9806271491821217
mistral7b,seed0,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,57993,0.27019358445733455,0.42543685901668205,0.42543685901668205,0.42543685901668205,False,False,28370.817034040178,2726.262400113619,28365.391,0.11530740264531524,0.1161248326598789,0.11699391514072416,0.2067724151591179,0.20808574321052864,0.20947995070205555,0.2067724151591179,0.20808574321052864,0.20947995070205555,0.07839253488269732,0.9901895202228097
mistral7b,draw1,draw2,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,58899,0.2755779515180439,0.43208327831330606,0.43208327831330606,0.43208327831330606,False,False,28958.807678222656,2726.262400113619,28960.247,0.11801907041309408,0.11885253470876472,0.11968666778491899,0.21112174831638716,0.21245433337734937,0.21378600143785673,0.21112174831638716,0.21245433337734937,0.21378600143785673,0.0514107134997139,0.993729043550605
mistral7b,draw1,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,56711,0.26265185233214616,0.4160321023519228,0.4160321023519228,0.4160321023519228,False,False,29047.673627580916,2726.262400113619,29049.482,0.1184324354764376,0.11925215688919577,0.12015580317522927,0.2117829056443212,0.21309256569391258,0.21453409040890883,0.2117829056443212,0.21309256569391258,0.21453409040890883,0.1430667429611045,0.9859034656809279
mistral7b,draw1,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,57470,0.267106033705463,0.421600129113664,0.421600129113664,0.421600129113664,False,False,28371.00634765625,2726.262400113619,28366.163,0.11525242522956848,0.116138540899042,0.11698487667671703,0.20668401631527208,0.2081077512214446,0.2094654620948692,0.20668401631527208,0.2081077512214446,0.2094654620948692,0.07610370174743605,0.9945186318219137
mistral7b,draw2,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,57558,0.26762449435067653,0.4222456974338659,0.4222456974338659,0.4222456974338659,False,False,29105.659816196985,2726.262400113619,29102.847,0.11872168603506007,0.11948884937728156,0.12031702619709912,0.2122452572736476,0.21347036988130347,0.21479103393635285,0.2122452572736476,0.21347036988130347,0.21479103393635285,0.1310356969937057,0.9873999984018909
mistral7b,draw2,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,58242,0.27166885897400017,0.4272635239227079,0.4272635239227079,0.4272635239227079,False,False,28410.634765625,2726.262400113619,28410.395,0.1155170965859468,0.11631220774541196,0.11721362918196022,0.20710950452631424,0.2083865193597136,0.20983207887671113,0.20710950452631424,0.2083865193597136,0.20983207887671113,0.08445207388822865,0.9919149338352728
mistral7b,draw3,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,55987,0.25843215273193904,0.41072083571753454,0.41072083571753454,0.41072083571753454,False,False,28435.76460484096,2726.262400113619,28431.557,0.11554893406367217,0.11643106357188487,0.1172504855269683,0.20716067315169387,0.2085772554543187,0.20989113370600232,0.20716067315169387,0.2085772554543187,0.20989113370600232,0.15304370790967914,0.9881463124199097
mistral7b,seed0,draw1,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,131100,0.23815838713545054,0.3846977730958047,0.3846977730958047,0.3846977730958047,False,False,74658.0699898856,17039.34000000587,74658.777,0.1224627469083771,0.12301578147810069,0.12357487158183485,0.21820367267530744,0.21908112692092127,0.21996731095963168,0.21820367267530744,0.21908112692092127,0.21996731095963168,0.09071355421421592,0.9925759719666248
mistral7b,seed0,draw2,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,131995,0.24017475194648996,0.3873240469853604,0.3873240469853604,0.3873240469853604,False,False,74846.98727852957,17039.34000000587,74848.805,0.12280663604724096,0.12336190741470217,0.12388802920842668,0.21874939478325173,0.21962985677270552,0.22046329525480726,0.21874939478325173,0.21962985677270552,0.22046329525480726,0.09847206612928311,0.9900425960372066
mistral7b,seed0,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,127364,0.22981180418974756,0.37373491359705624,0.37373491359705624,0.37373491359705624,False,False,73727.77980259487,17039.34000000587,73725.459,0.12070748016128159,0.12129019096879483,0.12183473061924896,0.2154129999090341,0.21634041204623417,0.21720620211451727,0.2154129999090341,0.21634041204623417,0.21720620211451727,0.1630050442064985,0.986527643801976
mistral7b,seed0,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,130316,0.236397476317804,0.38239721585623865,0.38239721585623865,0.38239721585623865,False,False,74127.00708879743,17039.34000000587,74131.794,0.12146541763415325,0.12204702372917071,0.12262003421219578,0.21661910518887162,0.2175435095822317,0.21845331541402693,0.21661910518887162,0.2175435095822317,0.21845331541402693,0.06386393847183139,0.9952086595439716
mistral7b,draw1,draw2,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,132518,0.24135607296887748,0.3888587299398158,0.3888587299398158,0.3888587299398158,False,False,75052.54745919364,17039.34000000587,75053.366,0.12317655543352299,0.12373789000929888,0.12434596749020844,0.21933605155126223,0.22022553677223602,0.22118808816063995,0.21933605155126223,0.22022553677223602,0.22118808816063995,0.041785631494159106,0.9975909917802198
mistral7b,draw1,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,128001,0.23122695651702665,0.37560411635420365,0.37560411635420365,0.37560411635420365,False,False,74094.02449253628,17039.34000000587,74095.991,0.1213657360509061,0.1219805292078344,0.12260704466917767,0.21646057508062222,0.21743787174980267,0.21843270136478213,0.21646057508062222,0.21743787174980267,0.21843270136478213,0.11454662296390414,0.9920434237771103
mistral7b,draw1,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,130573,0.23697416157139461,0.38315135260441274,0.38315135260441274,0.38315135260441274,False,False,74114.00388009207,17039.34000000587,74117.046,0.12143220384690924,0.12201192841633235,0.12255712324548168,0.21656628627265712,0.21748775628178305,0.21835347299046032,0.21656628627265712,0.21748775628178305,0.21835347299046032,0.05683902261529929,0.9977257797563235
mistral7b,draw2,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,129237,0.2339821522005587,0.37923101526760117,0.37923101526760117,0.37923101526760117,False,False,74310.71402413504,17039.34000000587,74309.476,0.12172012204610147,0.12237222154523089,0.12296767390516361,0.217024050213183,0.21805996120744042,0.21900483293083364,0.217024050213183,0.21805996120744042,0.21900483293083364,0.111805908089217,0.9915170630494509
mistral7b,draw2,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,131316,0.2386444177095108,0.38533160009037903,0.38533160009037903,0.38533160009037903,False,False,74293.58790806362,17039.34000000587,74295.78,0.12177509247385489,0.12234449847433708,0.12290296646916142,0.21711142150375454,0.21801594544392833,0.21890220284224457,0.21711142150375454,0.21801594544392833,0.21890220284224457,0.07039000900855959,0.9955500663670365
mistral7b,draw3,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,127003,0.22901125374388492,0.3726756008885315,0.3726756008885315,0.3726756008885315,False,False,73282.82064383371,17039.34000000587,73273.14,0.1198457261660463,0.12046806314052087,0.12104499326858807,0.2140397080874564,0.21503167667780754,0.21595028566230517,0.2140397080874564,0.21503167667780754,0.21595028566230517,0.12583813349687634,0.9916761159199402
